,Time,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons
7148,541,20.35,20.34,19.88,0.0,0,0.0,355.0,0,0,0
7149,545,20.36,20.35,19.89,0.0,0,0.0,355.0,0,0,0
7150,549,20.33,20.37,19.92,0.0,0,0.0,355.0,0,0,0
7151,553,20.29,20.36,19.9,0.0,0,0.0,355.0,0,0,0
7152,557,20.36,20.34,19.86,0.0,0,0.0,355.0,0,0,0
7153,561,20.33,20.32,19.85,0.0,0,0.0,355.0,0,0,0
7154,565,20.34,20.36,19.78,0.0,0,0.0,355.0,0,0,0
7155,569,20.37,20.29,19.9,0.0,0,0.0,355.0,0,0,0
7156,573,20.29,20.35,19.89,0.0,0,0.0,355.0,0,0,0
7157,577,20.34,20.37,19.91,0.0,0,0.0,355.0,0,0,0
7158,581,20.33,20.35,19.88,0.0,0,0.0,355.0,0,0,0
7159,585,20.36,20.38,19.91,0.0,0,0.0,355.0,0,0,0
7160,589,20.28,20.3,19.9,0.0,0,0.0,355.0,0,0,0
7161,593,20.33,20.35,19.9,0.0,0,0.0,355.0,0,0,0
7162,597,20.29,20.33,19.9,0.0,0,0.0,355.0,0,0,0
7163,601,20.34,20.37,19.87,0.0,0,0.0,355.0,0,0,0
7164,605,20.32,20.33,19.88,0.0,0,0.0,355.0,0,0,0
7165,609,20.37,20.32,19.89,0.0,0,0.0,355.0,0,0,0
7166,613,20.37,20.3,19.9,0.0,0,0.0,355.0,0,0,0
7167,617,20.34,20.33,19.87,0.0,0,0.0,355.0,0,0,0
7168,621,20.35,20.3,19.88,0.0,0,0.0,355.0,0,0,0
7169,625,20.38,20.31,19.86,0.0,0,0.0,355.0,0,0,0
7170,629,20.34,20.34,19.89,0.0,0,0.0,355.0,0,0,0
7171,633,20.36,20.3,19.91,0.0,0,0.0,355.0,0,0,0
7172,637,20.29,20.29,19.84,0.0,0,0.0,355.0,0,0,0
7173,641,20.29,20.36,19.9,0.0,0,0.0,355.0,0,0,0
7174,645,20.32,20.28,19.91,0.0,0,0.0,355.0,0,0,0
7175,648,20.3,20.34,19.9,0.0,0,0.0,355.0,0,0,0
7176,652,20.29,20.33,19.88,0.0,0,0.0,355.0,0,0,0
7177,656,20.34,20.37,19.93,0.0,0,0.0,355.0,0,0,0
7178,660,20.36,20.32,19.92,0.0,0,0.0,355.0,0,0,0
7179,664,20.34,20.29,19.84,0.0,0,0.0,355.0,0,0,0
7180,668,20.34,20.36,19.9,0.0,0,0.0,355.0,0,0,0
7181,672,20.28,20.29,19.88,0.0,0,0.0,355.0,0,0,0
7182,676,20.3,20.37,19.86,0.0,0,0.0,355.0,0,0,0
7183,683,20.3,20.35,19.93,0.0,0,0.0,355.0,0,0,0
7184,687,20.34,20.35,19.86,0.0,0,0.0,355.0,0,0,0
7185,691,20.38,20.38,19.93,0.0,0,0.0,355.0,0,0,0
7186,695,20.34,20.31,19.89,0.0,0,0.0,355.0,0,0,0
7187,699,20.3,20.37,19.85,0.0,0,0.0,355.0,0,0,0
7188,703,20.38,20.38,19.85,0.0,0,0.0,355.0,0,0,0
7189,707,20.32,20.35,19.84,0.0,0,0.0,355.0,0,0,0
7190,711,20.37,20.34,19.86,0.0,0,0.0,355.0,0,0,0
7191,715,20.31,20.38,19.88,0.0,0,0.0,355.0,0,0,0
7192,719,20.37,20.29,19.91,0.0,0,0.0,355.0,0,0,0
7193,723,20.29,20.32,19.89,0.0,0,0.0,355.0,0,0,0
7194,727,20.37,20.29,19.89,0.0,0,0.0,355.0,0,0,0
7195,731,20.35,20.34,19.93,0.0,0,0.0,355.0,0,0,0
7196,735,20.31,20.33,19.86,0.0,0,0.0,355.0,0,0,0
7197,739,20.3,20.34,19.85,0.0,0,0.0,355.0,0,0,0
7198,743,20.37,20.33,19.85,0.0,0,0.0,355.0,0,0,0
7199,747,20.38,20.38,19.93,0.0,0,0.0,355.0,0,0,0
7200,751,20.36,20.29,19.93,0.0,0,0.0,355.0,0,0,0
7201,755,20.3,20.37,19.92,0.0,0,0.0,355.0,0,0,0
7202,759,20.33,20.29,19.94,0.0,0,0.0,355.0,0,0,0
7203,763,20.24,20.33,19.88,0.0,0,0.0,355.0,0,0,0
7204,766,20.37,20.31,19.86,0.0,0,0.0,355.0,0,0,0
7205,770,20.35,20.31,19.92,0.0,0,0.0,355.0,0,0,0
7206,774,20.29,20.29,19.84,0.0,0,0.0,355.0,0,0,0
7207,778,20.25,20.37,19.83,0.0,0,0.0,355.0,0,0,0
7208,782,20.29,20.37,19.85,0.0,0,0.0,355.0,0,0,0
7209,786,20.23,20.29,19.86,0.0,0,0.0,355.0,0,0,0
7210,793,20.3,20.35,19.78,0.0,0,0.0,355.0,0,0,0
7211,797,20.29,20.34,19.8,0.0,0,0.0,355.0,0,0,0
7212,801,20.29,20.29,19.84,0.0,0,0.0,355.0,0,0,0
7213,805,20.3,20.33,19.82,0.0,0,0.0,355.0,0,0,0
7214,809,20.27,20.36,19.84,0.0,0,0.0,355.0,0,0,0
7215,813,20.21,20.35,19.93,0.0,0,0.0,355.0,0,0,0
7216,816,20.26,20.3,19.86,0.0,0,0.0,355.0,0,0,0
7217,820,20.33,20.34,19.8,0.0,0,0.0,355.0,0,0,0
7218,824,20.38,20.34,19.87,0.0,0,0.0,355.0,0,0,0
7219,828,20.35,20.38,19.82,0.0,0,0.0,355.0,0,0,0
7220,832,20.38,20.34,19.9,0.0,0,0.0,355.0,0,0,0
7221,836,20.23,20.3,19.78,0.0,0,0.0,355.0,0,0,0
7222,840,20.29,20.31,19.93,0.0,0,0.0,355.0,0,0,0
7223,844,20.26,20.31,19.91,0.0,0,0.0,355.0,0,0,0
7224,848,20.26,20.33,19.86,0.0,0,0.0,355.0,0,0,0
7225,852,20.35,20.36,19.92,0.0,0,0.0,355.0,0,0,0
7226,856,20.29,20.33,19.87,0.0,0,0.0,355.0,0,0,0
7227,860,20.34,20.31,19.82,0.0,0,0.0,355.0,0,0,0
7228,864,20.28,20.3,19.85,0.0,0,0.0,355.0,0,0,0
7229,868,20.29,20.32,19.78,0.0,0,0.0,355.0,0,0,0
7230,872,20.3,20.35,19.83,0.0,0,0.0,355.0,0,0,0
7231,876,20.28,20.38,19.81,0.0,0,0.0,355.0,0,0,0
7232,880,20.28,20.32,19.92,0.0,0,0.0,355.0,0,0,0
7233,884,20.29,20.36,19.86,0.0,0,0.0,355.0,0,0,0
7234,888,20.28,20.36,19.88,0.0,0,0.0,355.0,0,0,0
7235,892,20.25,20.37,19.83,0.0,0,0.0,355.0,0,0,0
7236,896,20.22,20.35,19.79,0.0,0,0.0,355.0,0,0,0
7237,900,20.26,20.35,19.86,0.0,0,0.0,355.0,0,0,0
7238,904,20.22,20.32,19.94,0.0,0,0.0,355.0,0,0,0
7239,908,20.27,20.38,19.91,0.0,0,0.0,355.0,0,0,0
7240,912,20.38,20.37,19.89,0.0,0,0.0,355.0,0,0,0
7241,916,20.27,20.31,19.78,0.0,0,0.0,355.0,0,0,0
7242,920,20.29,20.34,19.84,0.0,0,0.0,355.0,0,0,0
7243,924,20.29,20.29,19.86,0.0,0,0.0,355.0,0,0,0
7244,928,20.31,20.37,19.88,0.0,0,0.0,355.0,0,0,0
7245,932,20.26,20.3,19.86,0.0,0,0.0,355.0,0,0,0
7246,936,20.31,20.35,19.86,0.0,0,0.0,355.0,0,0,0
7247,940,20.24,20.32,19.85,0.0,0,0.0,355.0,0,0,0
7248,944,20.28,20.34,19.82,0.0,0,0.0,355.0,0,0,0
7249,948,20.22,20.31,19.86,0.0,0,0.0,355.0,0,0,0
7250,952,20.3,20.29,19.92,0.0,0,0.0,355.0,0,0,0
7251,956,20.25,20.21,19.86,0.0,0,0.0,355.0,0,0,0
7252,960,20.32,20.3,19.94,0.0,0,0.0,355.0,0,0,0
7253,964,20.28,20.37,19.86,0.0,0,0.0,355.0,0,0,0
7254,968,20.29,20.27,19.85,0.0,0,0.0,355.0,0,0,0
7255,971,20.21,20.35,19.8,0.0,0,0.0,355.0,0,0,0
7256,975,20.23,20.28,19.83,0.0,0,0.0,355.0,0,0,0
7257,979,20.23,20.33,19.93,0.0,0,0.0,355.0,0,0,0
7258,983,20.21,20.27,19.82,0.0,0,0.0,355.0,0,0,0
7259,987,20.35,20.33,19.88,0.0,0,0.0,355.0,0,0,0
7260,991,20.28,20.29,19.88,0.0,0,0.0,355.0,0,0,0
7261,995,20.32,20.34,19.85,0.0,0,0.0,355.0,0,0,0
7262,999,20.32,20.32,19.79,0.0,0,0.0,355.0,0,0,0
7263,1003,20.23,20.36,19.87,0.0,0,0.0,355.0,0,0,0
7264,1007,20.37,20.22,19.85,0.0,0,0.0,355.0,0,0,0
7265,1011,20.29,20.32,19.87,0.0,0,0.0,355.0,0,0,0
7266,1015,20.25,20.31,19.88,0.0,0,0.0,355.0,0,0,0
7267,1019,20.25,20.23,19.81,0.0,0,0.0,355.0,0,0,0
7268,1023,20.29,20.37,19.84,0.0,0,0.0,355.0,0,0,0
7269,1027,20.22,20.35,19.82,0.0,0,0.0,355.0,0,0,0
7270,1031,20.27,20.21,19.85,0.0,0,0.0,355.0,0,0,0
7271,1035,20.25,20.31,19.8,0.0,0,0.0,355.0,0,0,0
7272,1039,20.23,20.33,19.82,0.0,0,0.0,355.0,0,0,0
7273,1043,20.3,20.3,19.8,0.0,0,0.0,355.0,0,0,0
7274,1047,20.26,20.32,19.79,0.0,0,0.0,355.0,0,0,0
7275,1051,20.27,20.24,19.81,0.0,0,0.0,355.0,0,0,0
7276,1055,20.24,20.33,19.82,0.0,0,0.0,355.0,0,0,0
7277,1059,20.31,20.26,19.84,0.0,0,0.0,355.0,0,0,0
7278,1063,20.38,20.3,19.84,0.0,0,0.0,355.0,0,0,0
7279,1067,20.3,20.32,19.86,0.0,0,0.0,355.0,0,0,0
7280,1071,20.23,20.3,19.79,0.0,0,0.0,355.0,0,0,0
7281,1075,20.27,20.34,19.79,0.0,0,0.0,355.0,0,0,0
7282,1079,20.23,20.29,19.89,0.0,0,0.0,355.0,0,0,0
7283,1083,20.21,20.36,19.85,0.0,0,0.0,355.0,0,0,0
7284,1087,20.29,20.29,19.88,0.0,0,0.0,355.0,0,0,0
7285,1090,20.31,20.3,19.88,0.0,0,0.0,355.0,0,0,0
7286,1094,20.25,20.33,19.86,0.0,0,0.0,355.0,0,0,0
7287,1098,20.26,20.32,19.89,0.0,0,0.0,355.0,0,0,0
7288,1102,20.37,20.38,19.87,0.0,0,0.0,355.0,0,0,0
7289,1106,20.22,20.33,19.85,0.0,0,0.0,355.0,0,0,0
7290,1110,20.22,20.3,19.84,0.0,0,0.0,355.0,0,0,0
7291,1114,20.3,20.3,19.81,0.0,0,0.0,355.0,0,0,0
7292,1118,20.27,20.21,19.79,0.0,0,0.0,355.0,0,0,0
7293,1122,20.27,20.25,19.84,0.0,0,0.0,355.0,0,0,0
7294,1126,20.25,20.28,19.86,0.0,0,0.0,355.0,0,0,0
7295,1130,20.28,20.35,19.79,0.0,0,0.0,355.0,0,0,0
7296,1134,20.32,20.32,19.87,0.0,0,0.0,355.0,0,0,0
7297,1138,20.31,20.34,19.86,0.0,0,0.0,355.0,0,0,0
7298,1142,20.24,20.23,19.82,0.0,0,0.0,355.0,0,0,0
7299,1146,20.29,20.22,19.8,0.0,0,0.0,355.0,0,0,0
7300,1150,20.21,20.36,19.84,0.0,0,0.0,355.0,0,0,0
7301,1154,20.28,20.28,19.84,0.0,0,0.0,355.0,0,0,0
7302,1158,20.26,20.23,19.8,0.0,0,0.0,355.0,0,0,0
7303,1162,20.27,20.3,19.81,0.0,0,0.0,355.0,0,0,0
7304,1166,20.3,20.24,19.79,0.0,0,0.0,355.0,0,0,0
7305,1170,20.25,20.27,19.87,0.0,0,0.0,355.0,0,0,0
7306,1174,20.3,20.24,19.8,0.0,0,0.0,355.0,0,0,0
7307,1178,20.25,20.23,19.8,0.0,0,0.0,355.0,0,0,0
7308,1182,20.28,20.22,19.79,0.0,0,0.0,355.0,0,0,0
7309,1186,20.27,20.27,19.81,0.0,0,0.0,355.0,0,0,0
7310,1190,20.31,20.26,19.81,0.0,0,0.0,355.0,0,0,0
7311,1194,20.23,20.28,19.79,0.0,0,0.0,355.0,0,0,0
7312,1198,20.26,20.3,19.79,0.0,0,0.0,355.0,0,0,0
7313,1202,20.23,20.3,19.8,0.0,0,0.0,355.0,0,0,0
7314,1206,20.25,20.28,19.85,0.0,0,0.0,355.0,0,0,0
7315,1209,20.27,20.28,19.81,0.0,0,0.0,355.0,0,0,0
7316,1213,20.27,20.28,19.86,0.0,0,0.0,355.0,0,0,0
7317,1217,20.29,20.38,19.87,0.0,0,0.0,355.0,0,0,0
7318,1224,20.3,20.27,19.8,0.0,0,0.0,355.0,0,0,0
7319,1228,20.3,20.27,19.86,0.0,0,0.0,355.0,0,0,0
7320,1232,20.29,20.31,19.8,0.0,0,0.0,355.0,0,0,0
7321,1236,20.23,20.29,19.85,0.0,0,0.0,355.0,0,0,0
7322,1240,20.24,20.25,19.72,0.0,0,0.0,355.0,0,0,0
7323,1244,20.31,20.28,19.86,0.0,0,0.0,355.0,0,0,0
7324,1248,20.26,20.23,19.84,0.0,0,0.0,355.0,0,0,0
7325,1252,20.23,20.3,19.84,0.0,0,0.0,355.0,0,0,0
7326,1256,20.25,20.29,19.78,0.0,0,0.0,355.0,0,0,0
7327,1260,20.28,20.29,19.84,0.0,0,0.0,355.0,0,0,0
7328,1263,20.23,20.28,19.85,0.0,0,0.0,355.0,0,0,0
7329,1267,20.31,20.29,19.85,0.0,0,0.0,355.0,0,0,0
7330,1271,20.21,20.29,19.81,0.0,0,0.0,355.0,0,0,0
7331,1275,20.26,20.33,19.86,0.0,0,0.0,355.0,0,0,0
7332,1279,20.22,20.32,19.82,0.0,0,0.0,355.0,0,0,0
7333,1283,20.28,20.28,19.81,0.0,0,0.0,355.0,0,0,0
7334,1287,20.23,20.26,19.79,0.0,0,0.0,355.0,0,0,0
7335,1291,20.23,20.23,19.8,0.0,0,0.0,355.0,0,0,0
7336,1295,20.21,20.29,19.8,0.0,0,0.0,355.0,0,0,0
7337,1299,20.22,20.37,19.82,0.0,0,0.0,355.0,0,0,0
7338,1303,20.27,20.23,19.82,0.0,0,0.0,355.0,0,0,0
7339,1307,20.25,20.24,19.82,0.0,0,0.0,355.0,0,0,0
7340,1311,20.24,20.22,19.83,0.0,0,0.0,355.0,0,0,0
7341,1315,20.23,20.31,19.83,0.0,0,0.0,355.0,0,0,0
7342,1319,20.25,20.29,19.8,0.0,0,0.0,355.0,0,0,0
7343,1323,20.31,20.29,19.84,0.0,0,0.0,355.0,0,0,0
7344,1327,20.21,20.29,19.86,0.0,0,0.0,355.0,0,0,0
7345,1331,20.22,20.29,19.81,0.0,0,0.0,355.0,0,0,0
7346,1335,20.23,20.3,19.88,0.0,0,0.0,355.0,0,0,0
7347,1339,20.23,20.27,19.86,0.0,0,0.0,355.0,0,0,0
7348,1343,20.23,20.3,19.81,0.0,0,0.0,355.0,0,0,0
7349,1347,20.26,20.25,19.85,0.0,0,0.0,355.0,0,0,0
7350,1351,20.22,20.29,19.83,0.0,0,0.0,355.0,0,0,0
7351,1355,20.26,20.22,19.83,0.0,0,0.0,355.0,0,0,0
7352,1359,20.22,20.23,19.84,0.0,0,0.0,355.0,0,0,0
7353,1363,20.22,20.25,19.79,0.0,0,0.0,355.0,0,0,0
7354,1367,20.25,20.26,19.8,0.0,0,0.0,355.0,0,0,0
7355,1371,20.22,20.28,19.79,0.0,0,0.0,355.0,0,0,0
7356,1375,20.28,20.28,19.71,0.0,0,0.0,355.0,0,0,0
7357,1379,20.28,20.23,19.8,0.0,0,0.0,355.0,0,0,0
7358,1383,20.28,20.29,19.81,0.0,0,0.0,355.0,0,0,0
7359,1387,20.31,20.3,19.77,0.0,0,0.0,355.0,0,0,0
7360,1391,20.23,20.22,19.81,0.0,0,0.0,355.0,0,0,0
7361,1395,20.25,20.33,19.79,0.0,0,0.0,355.0,0,0,0
7362,1399,20.27,20.25,19.85,0.0,0,0.0,355.0,0,0,0
7363,1403,20.3,20.26,19.87,0.0,0,0.0,355.0,0,0,0
7364,1407,20.31,20.22,19.8,0.0,0,0.0,355.0,0,0,0
7365,1411,20.26,20.25,19.87,0.0,0,0.0,355.0,0,0,0
7366,1415,20.26,20.36,19.87,0.0,0,0.0,355.0,0,0,0
7367,1419,20.29,20.22,19.81,0.0,0,0.0,355.0,0,0,0
7368,1423,20.31,20.26,19.81,0.0,0,0.0,355.0,0,0,0
7369,1427,20.3,20.25,19.73,0.0,0,0.0,355.0,0,0,0
7370,1431,20.25,20.24,19.75,0.0,0,0.0,355.0,0,0,0
7371,1435,20.25,20.21,19.82,0.0,0,0.0,355.0,0,0,0
7372,1439,20.24,20.31,19.79,0.0,0,0.0,355.0,0,0,0
7373,1443,20.21,20.29,19.84,0.0,0,0.0,355.0,0,0,0
7374,1447,20.26,20.28,19.8,0.0,0,0.0,355.0,0,0,0
7375,1451,20.28,20.27,19.79,0.0,0,0.0,355.0,0,0,0
7376,1455,20.28,20.29,19.88,0.0,0,0.0,355.0,0,0,0
7377,1459,20.29,20.25,19.85,0.0,0,0.0,355.0,0,0,0
7378,1463,20.25,20.25,19.81,0.0,0,0.0,355.0,0,0,0
7379,1467,20.22,20.3,19.81,0.0,0,0.0,355.0,0,0,0
7380,1471,20.23,20.25,19.86,0.0,0,0.0,355.0,0,0,0
7381,1475,20.28,20.31,19.74,0.0,0,0.0,355.0,0,0,0
7382,1479,20.24,20.3,19.78,0.0,0,0.0,355.0,0,0,0
7383,1483,20.24,20.25,19.85,0.0,0,0.0,355.0,0,0,0
7384,1487,20.21,20.26,19.82,0.0,0,0.0,355.0,0,0,0
7385,1491,20.29,20.29,19.73,0.0,0,0.0,355.0,0,0,0
7386,1495,20.27,20.25,19.88,0.0,0,0.0,355.0,0,0,0
7387,1499,20.27,20.27,19.76,0.0,0,0.0,355.0,0,0,0
7388,1503,20.31,20.27,19.71,0.0,0,0.0,355.0,0,0,0
7389,1507,20.26,20.37,19.81,0.0,0,0.0,355.0,0,0,0
7390,1511,20.24,20.28,19.81,0.0,0,0.0,355.0,0,0,0
7391,1515,20.25,20.3,19.78,0.0,0,0.0,355.0,0,0,0
7392,1519,20.26,20.28,19.8,0.0,0,0.0,355.0,0,0,0
7393,1523,20.29,20.27,19.76,0.0,0,0.0,355.0,0,0,0
7394,1526,20.28,20.28,19.71,0.0,0,0.0,355.0,0,0,0
7395,1530,20.27,20.3,19.72,0.0,0,0.0,355.0,0,0,0
7396,1534,20.25,20.3,19.72,0.0,0,0.0,355.0,0,0,0
7397,1538,20.26,20.3,19.76,0.0,0,0.0,355.0,0,0,0
7398,1542,20.27,20.27,19.8,0.0,0,0.0,355.0,0,0,0
7399,1546,20.23,20.3,19.72,0.0,0,0.0,355.0,0,0,0
7400,1550,20.3,20.24,19.8,0.0,0,0.0,355.0,0,0,0
7401,1554,20.27,20.3,19.81,0.0,0,0.0,355.0,0,0,0
7402,1558,20.25,20.27,19.8,0.0,0,0.0,355.0,0,0,0
7403,1562,20.29,20.26,19.79,0.0,0,0.0,355.0,0,0,0
7404,1566,20.3,20.25,19.78,0.0,0,0.0,355.0,0,0,0
7405,1570,20.21,20.28,19.83,0.0,0,0.0,355.0,0,0,0
7406,1574,20.27,20.22,19.8,0.0,0,0.0,355.0,0,0,0
7407,1578,20.25,20.27,19.72,0.0,0,0.0,355.0,0,0,0
7408,1582,20.22,20.22,19.78,0.0,0,0.0,355.0,0,0,0
7409,1586,20.25,20.22,19.73,0.0,0,0.0,355.0,0,0,0
7410,1590,20.22,20.22,19.71,0.0,0,0.0,355.0,0,0,0
7411,1594,20.27,20.24,19.76,0.0,0,0.0,355.0,0,0,0
7412,1598,20.28,20.28,19.73,0.0,0,0.0,355.0,0,0,0
7413,1602,20.3,20.31,19.71,0.0,0,0.0,355.0,0,0,0
7414,1606,20.29,20.3,19.82,0.0,0,0.0,355.0,0,0,0
7415,1610,20.3,20.23,19.78,0.0,0,0.0,355.0,0,0,0
7416,1614,20.26,20.22,19.77,0.0,0,0.0,355.0,0,0,0
7417,1618,20.3,20.21,19.79,0.0,0,0.0,355.0,0,0,0
7418,1622,20.24,20.22,19.77,0.0,0,0.0,355.0,0,0,0
7419,1626,20.27,20.28,19.72,0.0,0,0.0,355.0,0,0,0
7420,1630,20.28,20.26,19.74,0.0,0,0.0,355.0,0,0,0
7421,1634,20.23,20.28,19.74,0.0,0,0.0,355.0,0,0,0
7422,1638,20.22,20.24,19.77,0.0,0,0.0,355.0,0,0,0
7423,1641,20.26,20.23,19.81,0.0,0,0.0,355.0,0,0,0
7424,1644,20.3,20.25,19.71,0.0,0,0.0,355.0,0,0,0
7425,1648,20.29,20.3,19.73,0.0,0,0.0,355.0,0,0,0
7426,1652,20.28,20.21,19.79,0.0,0,0.0,355.0,0,0,0
7427,1659,20.25,20.22,19.73,0.0,0,0.0,355.0,0,0,0
7428,1663,20.28,20.24,19.75,0.0,0,0.0,355.0,0,0,0
7429,1667,20.25,20.25,19.76,0.0,0,0.0,355.0,0,0,0
7430,1671,20.29,20.24,19.73,0.0,0,0.0,355.0,0,0,0
7431,1675,20.24,20.29,19.75,0.0,0,0.0,355.0,0,0,0
7432,1679,20.2,20.21,19.74,0.0,0,0.0,355.0,0,0,0
7433,1683,20.26,20.29,19.74,0.0,0,0.0,355.0,0,0,0
7434,1687,20.24,20.3,19.73,0.0,0,0.0,355.0,0,0,0
7435,1691,20.3,20.25,19.81,0.0,0,0.0,355.0,0,0,0
7436,1694,20.3,20.28,19.76,0.0,0,0.0,355.0,0,0,0
7437,1698,20.28,20.27,19.73,0.0,0,0.0,355.0,0,0,0
7438,1702,20.28,20.28,19.8,0.0,0,0.0,355.0,0,0,0
7439,1706,20.31,20.3,19.74,0.0,0,0.0,355.0,0,0,0
7440,1710,20.25,20.27,19.73,0.0,0,0.0,355.0,0,0,0
7441,1714,20.29,20.28,19.75,0.0,0,0.0,355.0,0,0,0
7442,1718,20.3,20.23,19.8,0.0,0,0.0,355.0,0,0,0
7443,1722,20.25,20.3,19.72,0.0,0,0.0,355.0,0,0,0
7444,1726,20.29,20.3,19.75,0.0,0,0.0,355.0,0,0,0
7445,1730,20.28,20.27,19.79,0.0,0,0.0,355.0,0,0,0
7446,1734,20.26,20.24,19.74,0.0,0,0.0,355.0,0,0,0
7447,1738,20.25,20.16,19.71,0.0,0,0.0,355.0,0,0,0
7448,1742,20.31,20.29,19.71,0.0,0,0.0,355.0,0,0,0
7449,1746,20.23,20.3,19.73,0.0,0,0.0,355.0,0,0,0
7450,1750,20.28,20.29,19.75,0.0,0,0.0,355.0,0,0,0
7451,1754,20.23,20.29,19.76,0.0,0,0.0,355.0,0,0,0
7452,1758,20.28,20.3,19.72,0.0,0,0.0,355.0,0,0,0
7453,1762,20.24,20.28,19.78,0.0,0,0.0,355.0,0,0,0
7454,1766,20.27,20.28,19.72,0.0,0,0.0,355.0,0,0,0
7455,1770,20.24,20.3,19.77,0.0,0,0.0,355.0,0,0,0
7456,1774,20.24,20.22,19.74,0.0,0,0.0,355.0,0,0,0
7457,1778,20.22,20.21,19.76,0.0,0,0.0,355.0,0,0,0
7458,1782,20.27,20.23,19.77,0.0,0,0.0,355.0,0,0,0
7459,1786,20.25,20.24,19.78,0.0,0,0.0,355.0,0,0,0
7460,1790,20.3,20.28,19.78,0.0,0,0.0,355.0,0,0,0
7461,1797,20.25,20.27,19.71,0.0,0,0.0,355.0,0,0,0
7462,1801,20.16,20.21,19.77,0.0,0,0.0,355.0,0,0,0
7463,1805,20.21,20.32,19.76,0.0,0,0.0,355.0,0,0,0
7464,1809,20.3,20.31,19.79,0.0,0,0.0,355.0,0,0,0
7465,1813,20.3,20.3,19.78,0.0,0,0.0,355.0,0,0,0
7466,1817,20.26,20.27,19.79,0.0,0,0.0,355.0,0,0,0
7467,1821,20.31,20.28,19.73,0.0,0,0.0,355.0,0,0,0
7468,1825,20.24,20.23,19.72,0.0,0,0.0,355.0,0,0,0
7469,1829,20.22,20.29,19.74,0.0,0,0.0,355.0,0,0,0
7470,1833,20.17,20.3,19.74,0.0,0,0.0,355.0,0,0,0
7471,1837,20.22,20.24,19.79,0.0,0,0.0,355.0,0,0,0
7472,1841,20.21,20.27,19.78,0.0,0,0.0,355.0,0,0,0
7473,1845,20.24,20.22,19.74,0.0,0,0.0,355.0,0,0,0
7474,1849,20.29,20.28,19.8,0.0,0,0.0,355.0,0,0,0
7475,1853,20.24,20.29,19.77,0.0,0,0.0,355.0,0,0,0
7476,1857,20.3,20.29,19.8,0.0,0,0.0,355.0,0,0,0
7477,1861,20.22,20.29,19.76,0.0,0,0.0,355.0,0,0,0
7478,1865,20.24,20.27,19.79,0.0,0,0.0,355.0,0,0,0
7479,1869,20.21,20.31,19.77,0.0,0,0.0,355.0,0,0,0
7480,1873,20.23,20.31,19.79,0.0,0,0.0,355.0,0,0,0
7481,1877,20.26,20.23,19.74,0.0,0,0.0,355.0,0,0,0
7482,1881,20.17,20.29,19.72,0.0,0,0.0,355.0,0,0,0
7483,1885,20.24,20.26,19.79,0.0,0,0.0,355.0,0,0,0
7484,1889,20.29,20.23,19.78,0.0,0,0.0,355.0,0,0,0
7485,1893,20.22,20.22,19.73,0.0,0,0.0,355.0,0,0,0
7486,1897,20.24,20.3,19.75,0.0,0,0.0,355.0,0,0,0
7487,1901,20.29,20.26,19.72,0.0,0,0.0,355.0,0,0,0
7488,1905,20.28,20.28,19.75,0.0,0,0.0,355.0,0,0,0
7489,1909,20.24,20.27,19.73,0.0,0,0.0,355.0,0,0,0
7490,1913,20.22,20.21,19.75,0.0,0,0.0,355.0,0,0,0
7491,1917,20.19,20.23,19.73,0.0,0,0.0,355.0,0,0,0
7492,1921,20.21,20.25,19.75,0.0,0,0.0,355.0,0,0,0
7493,1925,20.24,20.2,19.77,0.0,0,0.0,355.0,0,0,0
7494,1929,20.3,20.25,19.79,0.0,0,0.0,355.0,0,0,0
7495,1933,20.23,20.24,19.76,0.0,0,0.0,355.0,0,0,0
7496,1937,20.25,20.22,19.81,0.0,0,0.0,355.0,0,0,0
7497,1941,20.27,20.21,19.8,0.0,0,0.0,355.0,0,0,0
7498,1945,20.3,20.27,19.73,0.0,0,0.0,355.0,0,0,0
7499,1949,20.22,20.26,19.79,0.0,0,0.0,355.0,0,0,0
7500,1953,20.16,20.25,19.73,0.0,0,0.0,355.0,0,0,0
7501,1957,20.27,20.3,19.71,0.0,0,0.0,355.0,0,0,0
7502,1961,20.22,20.23,19.8,0.0,0,0.0,355.0,0,0,0
7503,1965,20.22,20.24,19.73,0.0,0,0.0,355.0,0,0,0
7504,1968,20.16,20.22,19.76,0.0,0,0.0,355.0,0,0,0
7505,1972,20.2,20.28,19.78,0.0,0,0.0,355.0,0,0,0
7506,1976,20.2,20.19,19.78,0.0,0,0.0,355.0,0,0,0
7507,1980,20.17,20.23,19.72,0.0,0,0.0,355.0,0,0,0
7508,1984,20.17,20.25,19.72,0.0,0,0.0,355.0,0,0,0
7509,1988,20.18,20.27,19.8,0.0,0,0.0,355.0,0,0,0
7510,1992,20.27,20.24,19.77,0.0,0,0.0,355.0,0,0,0
7511,1996,20.19,20.26,19.74,0.0,0,0.0,355.0,0,0,0
7512,2000,20.25,20.3,19.77,0.0,0,0.0,355.0,0,0,0
7513,2004,20.18,20.24,19.65,0.0,0,0.0,355.0,0,0,0
7514,2008,20.22,20.28,19.74,0.0,0,0.0,355.0,0,0,0
7515,2012,20.17,20.25,19.8,0.0,0,0.0,355.0,0,0,0
7516,2016,20.2,20.25,19.71,0.0,0,0.0,355.0,0,0,0
7517,2020,20.19,20.27,19.69,0.0,0,0.0,355.0,0,0,0
